,Smiles_Solute,Smiles_Solvent,Smiles_Merged,LogS
576,COc1ccc(C(=O)O)cc1OC,CCC(C)=O,CCC1(C)~O(C)c2ccc(cc2OC)C(=O)(O)~O=1,-2.167491087293764
577,COc1ccc(C(=O)O)cc1OC,COC(C)=O,COc1cc2ccc1O(C)~C(C)(=O)O(C)~C2(=O)O,-2.3767507096020997
578,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CCC(C)=O,CCC1(C)~O(C)c2ccc(CN3CCNCC3)c(OC)c2(OC)~O=1.Cl,-5.220331372792852
579,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(=O)CC(C)C,CC(C)CC1(C)~O(C)c2ccc(Cl)cc2C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)(NC2CCCCC2)~O=1,-3.7030278413434683
580,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC(C)O,CCC1(C)~O(C)c2ccc(Cl)cc2C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)(NC2CCCCC2)~O1,-4.197431501686044
581,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COC(C)=O,CO1~C(=O)(NC2CCCCC2)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c2cc(Cl)ccc2O(C)~C1(C)=O,-3.89725766385543
582,COc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,CCCC1~O(C)c2ccc(cc2)NC2(~CC1)=NCCC1(CCCCC1)S2,-3.8259401922749747
583,COc1ccc(OC)c(N)c1,CCOCCO,CCOC1~O(C)c2ccc(OC)(~OC1)c(N)c2,-1.7311880962602195
584,COc1ccc(OC)c(N)c1,COCC(C)O,COCC1(C)~O(C)c2ccc(OC)(~O1)c(N)c2,-1.689859198203806
585,COc1ccc(OC)c(N)c1,COCCO,COC1~O(C)c2ccc(OC)(~OC1)c(N)c2,-1.480132645970317
586,COc1ccc(OC)c(N)c1,OCCOCCO,COc12~OCC(OCCO)~O(C)c(cc1)cc2N,-3.8239087409443187
587,COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,C1CCCCC1,COc1ccc(P2(=O)(c3ccc(OC)cc3)~C3(~O(C)c4ccc2cc4)CCCCC3)cc1,-3.275724130399211
588,COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCC(C)=O,CCC1(C)~O(C)c2ccc(cc2)P(=O)(c2ccc(OC)cc2)(c2ccc(OC)cc2)~O=1,-2.2464169411070936
589,COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,CCO1~P(=O)(c2ccc(OC)cc2)(c2ccc(OC)cc2)c2ccc(cc2)O(C)~C1C,-2.2168113089247425
590,COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,CCOC1~O(C)c2ccc(cc2)P(=O)(c2ccc(OC)cc2)(c2ccc(OC)cc2)~OC1,-2.24184537803261
591,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CC(O)CO,COc1ccc([C@@H]2CC(=O)c3c(cc4cc3O~C(C)(O)CO~C3(O4)O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)O2)cc1O,-3.3535962737769305
592,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,C1CCOC1,COc1c(C)cnc(CS(=O)c23~O4CCCC4~O(C)c4ccc(n2)c(c4)[nH]3)c1C,-2.3394190875727006
593,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,C1CCOC1,CO1~C2CCCO2~c2(OCCNCC(O)COc3cccc4[nH]c5ccccc5c34)ccccc21,-3.3665315444204134
594,COc1cnc(Cl)nc1Cl,CCCCCCC,CCCC1~O(C)c2cnc(Cl)(~CCC1)nc2Cl,-2.026687379547098
595,COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,CO1~C(Cl)(Cl)(Cl)Cl~c2(Cl)ncc1c(Cl)n2,-0.9108016331948511
596,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,CCCCCCCCO,CCCCCCCC1~O(C)c2cnc(nc2)NS(=O)(=O)(c2ccc(N)cc2)~O1,-4.055369298143722
597,CP(=O)(O)O,CCC(C)=O,CCC1(C)~OP(C)(=O)(O)~O=1,-1.8329782042097436
598,CP(=O)(O)c1ccccc1,CCOCCO,CCOC1~OP(C)(=O)(c2ccccc2)~OC1,-0.5982549177629373
599,CP(=O)(O)c1ccccc1,ClC(Cl)Cl,CP1(=O)(c2ccccc2)~ClC(Cl)(Cl)~O1,-0.9519468268843909
600,CP(=O)(O)c1ccccc1,ClCCl,CP1(=O)(c2ccccc2)~ClC(Cl)~O1,-1.332547047110046
601,CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,CC1~O=P(C)(c2ccccc2)(c2ccccc2)~c2ccc1cc2,-1.7373116556983035
602,CP(=O)(c1ccccc1)c1ccccc1,Cc1cccc(C)c1,Cc1cc2cc(~P(C)(c3ccccc3)(c3ccccc3)=O~C2)c1,-1.8887374863409347
603,CP(=O)(c1ccccc1)c1ccccc1,Cc1ccccc1C,Cc1ccc2~P(C)(c3ccccc3)(c3ccccc3)=O~Cc1c2,-1.5509846836522136
604,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,C1CCOC1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1N(c1nccc(-c2cccnc2)n1)~C1CCCO1~S(C)(=O)(=O)O,-4.5376020021010435
605,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)CO,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1N(c1nccc(-c2cccnc2)n1)~C(O~S(C)(=O)(=O)O)C(C)C,-4.835647144215563
606,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,COC(C)=O,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1N(c1nccc(-c2cccnc2)n1)~C(C)(=O)O(C)~S(C)(=O)(=O)O,-5.795880017344075
607,CS(=O)(=O)c1ccc(C=O)cc1,CC(=O)O,CC1(=O)~O=Cc2ccc(cc2)S(C)(=O)(=O)~O1,-2.4731440128741253
608,CS(=O)(=O)c1ccc(F)cc1,ClC(Cl)Cl,CS1(=O)(c2ccc(F)cc2)~ClC(Cl)(Cl)~O=1,-0.6395959452700611
609,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,C1CCOC1,CS(=O)(=O)c1ccc([C@H]2O~C3CCCO3~C(=O)(C(Cl)Cl)N[C@@H]2CF)cc1,-1.5331323796458904
610,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CC(C)CCO,CC(C)CC1~O[C@H](c2ccc(S(C)(=O)=O)cc2)[C@@H](CF)NC(=O)(C(Cl)Cl)~O1,-3.312738653756494
611,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CC(C)CO,CC(C)C1~O[C@H](c2ccc(S(C)(=O)=O)cc2)[C@@H](CF)NC(=O)(C(Cl)Cl)~O1,-3.5328360340309097
612,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CCC(=O)O,CCC1(=O)~O[C@H](c2ccc(S(C)(=O)=O)cc2)[C@@H](CF)NC(=O)(C(Cl)Cl)~O1,-3.5681539543012746
613,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CCC(C)=O,CCC1(C)~OC[C@H]([C@H](O)c2ccc(S(C)(=O)=O)cc2)NC(=O)(C(Cl)Cl)~O=1,-3.8585502265995326
614,CSCCC(NC(C)=O)C(=O)O,CC(C)CO,CSCCC(NC(C)=O)C1(=O)~OC(C(C)C)~O1,-1.6403542073254571
615,CSCCC(NC(C)=O)C(=O)O,CCC(C)=O,CCC1(C)~OC(=O)(C(CCSC)NC(C)=O)~O=1,-2.0741724253752576
616,CSCCC(NC(C)=O)C(=O)O,CCC(C)O,CCC1(C)~OC(=O)(C(CCSC)NC(C)=O)~O1,-1.6270879970298935
617,CSCCC(NC(C)=O)C(=O)O,CCCCCO,CCCCC1~OC(=O)(C(CCSC)NC(C)=O)~O1,-1.6677635845085568
618,CSCCC(NC(C)=O)C(=O)O,COC(C)=O,CSCCC(NC(C)=O)C1(=O)~O(C)C(C)(=O)~O1,-2.453457336521869
619,CSCCC(NC(C)=O)C(=O)O,ClCCl,CSCCC(NC(C)=O)C1(=O)~ClC(Cl)~O1,-3.619788758288394
620,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CN1CCCC1=O,C[C@@H](O)[C@H]1C(=O)N2C3=C(SC4Cn5cnc(~N6(C)CCCC6(=O)~O=C3[O-])[n+]5C4)[C@H](C)[C@H]12,-4.120158944013437
621,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CS(C)=O,C[C@@H](O)[C@H]1C(=O)N2C3=C(SC4Cn5cnc(~O=S(C)(C)~O=C3[O-])[n+]5C4)[C@H](C)[C@H]12,-4.104632711226638
622,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,C1CCCCC1,C[C@@H]1CC[C@H]2[C@@H](C)C3(=O)~C4(~O3[C@@H]3O[C@@]5(C)CC[C@@H]1[C@@]23OO5)CCCCC4,-3.3564288957127144
623,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,CC(=O)OC(C)C,CC(C)O1~C2(=O)[C@H](C)[C@@H]3CC[C@@H](C)[C@@H]4CC[C@@]5(C)OO[C@]43[C@@H](O5)O2~C1(C)=O,-2.1655792963184672
624,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,CCC(C)=O,CCC1(C)~O2[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@@H](C)C2(=O)~O=1)[C@]53OO4,-1.787013815263332
625,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,CCCCCC,CCCC1~O2[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@@H](C)C2(=O)~CC1)[C@]53OO4,-4.301029995663981
626,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,CCCCCCC,CCCC1~O2[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@@H](C)C2(=O)~CCC1)[C@]53OO4,-4.292429823902063
627,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,COC(C)(C)C,C[C@@H]1CC[C@H]2[C@@H](C)C3(=O)~O(C)C(C)(C)(C)~O3[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,-2.962573502059376
628,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,ClC(Cl)Cl,C[C@@H]1CC[C@H]2[C@@H](C)C3(=O)~ClC(Cl)(Cl)~O3[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,-1.312606342145114
629,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CC(O)CO,C[C@H]1[C@H](OC2(=O)~OCC(C)(O)~OC(=O)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,-2.999565922520681
630,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC(C)CO,CC(C)C1~Oc2cc(OCCO)cc3oc(-c4ccc(OCCO)c(OCCO)c4)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(=O)(~O1)c23,-4.3872161432802645
631,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCC(C)O,CCC1(C)~Oc2cc(OCCO)cc3oc(-c4ccc(OCCO)c(OCCO)c4)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(=O)(~O1)c23,-4.0655015487564325
632,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCCO,CCCCC1~Oc2cc(OCCO)cc3oc(-c4ccc(OCCO)c(OCCO)c4)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(=O)(~O1)c23,-4.1487416512809245
633,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCCC,CCCC1~Oc2ccc(cc2)[C@@H]2CC(=O)c3c(O)cc(cc3O2)OC2(~CC1)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,-7.001174180959714
634,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Na+].[Na+],C1CCCCC1,C[C@@H]1O[C@@H]1P(=O)([O-])[O-]~C1(~[Na+])CCCCC1.[Na+],-3.3942641061232535
635,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,CC(=O)CC(C)C,CC(C)CC1(C)~OC(=O)([C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)~O=1,-3.0268721464003012
636,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,COC(C)(C)C,C[C@H]1[C@H](C)CC[C@]2(C3(=O)~O(C)C(C)(C)(C)~O3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,-2.7770235501066085
637,C[C@@]12C[C@H]3OC(=O)[C@@H]1CO[C@]14O[C@@]5([C@H]2C1=O)[C@@]3(C)OC(=O)[C@@]5(O)CC[C@H]1[C@H]4C[C@@H](O)[C@@]2(O)CC=CC(=O)[C@]12C,ClC(Cl)Cl,C[C@@]12C[C@H]3O4~C(Cl)(Cl)Cl~C5(=O)O[C@]3(C)[C@@]36O[C@@](OC[C@H]1C4=O)(C(=O)[C@@H]23)[C@@H]1C[C@@H](O)[C@@]2(O)CC=CC(=O)[C@]2(C)[C@H]1CC[C@]56O,-2.337242168318426
638,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CCCCOC(C)=O,CCCCO1~C(=O)([C@@H]2CCCN2C(=O)[C@H](C)CS)O~C1(C)=O,-2.3353580244438743
639,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,COC(C)=O,C[C@H](CS)C(=O)N1CCC[C@H]1C1(=O)~O(C)C(C)(=O)~O1,-1.8285660990569916
640,C[C@H](N)C(=O)O,CC(C)CO,CC(C)C1~OC(=O)([C@H](C)N)~O1,-3.5316526695878427
641,C[C@H](N)C(=O)O,CCC(C)O,CCC1(C)~OC(=O)([C@H](C)N)~O1,-3.5272435506827877
642,C[C@H](N)C(=O)O,CCCCCO,CCCCC1~OC(=O)([C@H](C)N)~O1,-3.6655462488490693
643,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,CCCCCO,CCCCC1~O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5C[C@@H]6OC7(~O1)(CC[C@@H](C)CO7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]43)C2,-2.3353580244438743
644,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,CCCOC(C)=O,CCCO1~C23(CC[C@@H](C)CO2)O[C@H]2C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]2[C@@H]3C)O~C1(C)=O,-2.678298030499262
645,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,C1CCOC1,C[C@@]12CCC3=C4CCC5(=O)~O6CCCC6~O[C@@]1(CC#N)CC[C@H]2[C@@H]3CCC4=C5,-1.9746941347352298
646,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,CO1~C2(=O)C=C3CC[C@@H]4C(=C3CC2)CC[C@@]2(C)[C@H]4CC[C@]2(CC#N)O~C1(C)(C)C,-3.58838029403677
647,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CCC(C)O,CCC1(C)~Oc2ccc3c(c2)CC[C@@H]2[C@@H]3CC[C@@]3(C)[C@H]2CCC3(=O)~O1,-3.147520006363144
648,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CCCCCCCC,CCCCC1~Oc2ccc3c(c2)CC[C@@H]2[C@@H]3CC[C@@]3(C)[C@H]2CCC3(=O)~CCC1,-3.8632794328435933
649,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CCCCCCCCO,CCCCCCCC1~Oc2ccc3c(c2)CC[C@@H]2[C@@H]3CC[C@@]3(C)[C@H]2CCC3(=O)~O1,-2.9318141382538383
650,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CCCCCO,CCCCC1~Oc2ccc3c(c2)CC[C@@H]2[C@@H]3CC[C@@]3(C)[C@H]2CCC3(=O)~O1,-3.08460016478773
651,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CN1CCCC1=O,C[C@]12CC[C@@H]3c4ccc5cc4CC[C@H]3[C@@H]1CCC2(=O)~N1(C)CCCC1(=O)~O5,-2.6655462488490693
652,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,C1CCOC1,C[C@]12CCC3(~O4CCCC4~O3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,-2.6041688255282858
653,C[N+](C)(C)CC(=O)[O-],CC(=O)O,CC1(=O)~O=C([O-])C([N+](C)(C)C)~O1,-0.6390281162740641
654,C[N+](C)(C)CC(=O)[O-],CC(C)CCO,CC(C)CC1~O=C([O-])C([N+](C)(C)C)~O1,-3.7796303675486054
655,C[N+](C)(C)CC(=O)[O-],CCCCCO,CCCCC1~O=C([O-])C([N+](C)(C)C)~O1,-3.6651443103827086
656,C[N+](C)(C)CC(=O)[O-],CS(C)=O,C[N+](C)(C)C1~O=S(C)(C)~O=C1[O-],-2.999565922520681
657,C[N+](C)(C)CC(=O)[O-],OCCO,C[N+](C)(C)C1~OC(CO)~O=C1[O-],-0.9935339577507682
658,C[n+]1ccn(CCOCOCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,CS(C)=O,C[n+]1ccn(CCO2~S(C)(C)=O~c3n(cc[n+]3C)CCOC2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-0.9731971725308083
659,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,OCCO,Cc1c(-c2ccncc2)cc(C#N)c2(=O)~OC(CO)~[nH]12,-4.763714722551971
660,Cc1c(Br)cccc1C(=O)O,C1CCCCC1,Cc1c(Br)cccc1C1(=O)~C2(~O1)CCCCC2,-3.1191864077192086
661,Cc1c(Br)cccc1C(=O)O,C1CCOC1,Cc1c(Br)cccc1C1(=O)~O2CCCC2~O1,-0.7726790174511554
662,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C1(=O)~C2(~O1)CCCCC2,-4.855425792390384
663,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCC(C)O,CCC1(C)~OC(=O)(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)~O1,-1.944621668625
664,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCCCCO,CCCCCCC1~OC(=O)(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)~O1,-1.8914349762671656
665,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCCCO,CCCCCC1~OC(=O)(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)~O1,-2.0079327399723335
666,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCCO,CCCCC1~OC(=O)(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)~O1,-1.9219058495935895
667,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,Cc1c2cc([N+](=O)[O-])cc1([N+](=O)[O-])~C1(~NC2=O)CCCCC1,-4.940058111938045
668,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CS(C)=O,Cc1c2cc([N+](=O)[O-])cc1([N+](=O)[O-])~O=S(C)(C)~NC2=O,-0.6903698325741012
669,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],OCCO,Cc1c2cc([N+](=O)[O-])cc1([N+](=O)[O-])~OC(CO)~NC2=O,-2.5907433479610904
670,Cc1c(N)cccc1C(=O)O,CC(C)CO,Cc1c(N)cccc1C1(=O)~OC(C(C)C)~O1,-2.950394387405027
671,Cc1c(N)cccc1C(=O)O,CCC(C)O,CCC1(C)~OC(=O)(c2cccc(N)c2C)~O1,-2.750068243365805
672,Cc1c(N)cccc1C(=O)O,CCCOC(C)=O,CCCO1~C(=O)(c2cccc(N)c2C)O~C1(C)=O,-3.099305225547602
673,Cc1c(N)cccc1C(=O)O,COC(C)=O,Cc1c(N)cccc1C1(=O)~O(C)C(C)(=O)~O1,-3.010861775784211
674,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],C1CCCCC1,Cc1c([N+](=O)[O-])c(C(C)(C)C)c2([N+](=O)[O-])~C3(~O=[N+]([O-])c1c2C)CCCCC3,-2.3308691526266676
675,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],C1CCOC1,Cc1c([N+](=O)[O-])c(C(C)(C)C)c2([N+](=O)[O-])~O3CCCC3~O=[N+]([O-])c1c2C,-1.1045774539605921
676,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,Cc1c([N+](=O)[O-])c(C(C)(C)C)c2([N+](=O)[O-])~N(C)(C)C(C)(=O)~O=[N+]([O-])c1c2C,-1.0371573187987575
677,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCCCCC,CCCC1~O=[N+]([O-])c2c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])(~CC1)c2C,-2.64762450499948
678,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCCCCCC,CCCC1~O=[N+]([O-])c2c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])(~CCC1)c2C,-2.5813673126459347
679,Cc1cc(=O)oc2cc(N)ccc12,OCCO,Cc1cc2(=O)~OC(CO)~o2c2cc(N)ccc12,-3.416121401501374
680,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CC(C)(C)O,Cc1cc(C2(=O)~OC(C)(C)(C)~O2)ccc1[N+](=O)[O-],-1.7144426909922261
681,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CC(C)CO,Cc1cc(C2(=O)~OC(C(C)C)~O2)ccc1[N+](=O)[O-],-2.0457574905606752
682,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CCC(C)O,CCC1(C)~OC(=O)(c2ccc([N+](=O)[O-])c(C)c2)~O1,-1.8477116556169435
683,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CN1CCCC1=O,Cc1cc(C2(=O)~N3(C)CCCC3(=O)~O2)ccc1[N+](=O)[O-],-1.067779986122881
684,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,C1CCCCC1,Cc1cc(C)c(C(=O)P2(C(=O)c3c(C)cc(C)cc3C)(c3ccccc3)~C3(~O=2)CCCCC3)c(C)c1,-2.795880017344075
685,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,CCCCCC,CCCC1~O=P(C(=O)c2c(C)cc(C)cc2C)(C(=O)c2c(C)cc(C)cc2C)(c2ccccc2)~CC1,-2.8210230527068307
686,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CC(C)CO,Cc1cc(C)c(C2(=O)~OC(C(C)C)~O=P2(c2ccccc2)c2ccccc2)c(C)c1,-1.118501220385017
687,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,COC(C)=O,Cc1cc(C)c(C2(=O)~O(C)C(C)(=O)~O=P2(c2ccccc2)c2ccccc2)c(C)c1,-1.2973110318408665
